Geography Code,Geography Name,Specialty Code,Specialty Name,Waiting List,Within 18 Weeks,Within 18 Weeks Rate,Median Wait Weeks,92nd Percentile Wait Weeks,Waits Over 52 Weeks,Waits Over 78 Weeks,Waits Over 65 Weeks,Date,Geography Type,Over 52 Weeks Rate,Region Key
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,192353,108948,0.566396157065395,15.1690154823343,43.2770944309927,5268,4,113,2024-09-01,ICB,,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,117934,66262,0.561856631675344,15.0230226513182,45.7190517241379,4346,15,134,2024-09-01,ICB,,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,89036,59422,0.667392964643515,11.7523124357657,39.0670666666667,1706,5,72,2024-09-01,ICB,,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,95942,57802,0.602468157845365,14.0567070786077,44.0913119533528,3444,4,227,2024-09-01,ICB,,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,190823,124204,0.650885899498488,12.6426001635323,36.9207326007326,2732,78,287,2024-09-01,ICB,,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,246488,159558,0.647325630456655,11.9978130125752,40.1582222222222,6513,29,576,2024-09-01,ICB,,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,130760,77434,0.592184154175589,14.2305942564686,43.5954813359529,3959,6,178,2024-09-01,ICB,,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,152873,95306,0.623432522420571,13.2380266075388,38.2108474576271,3078,48,312,2024-09-01,ICB,,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,368797,207143,0.561672139415451,15.1870774263904,45.4429295003422,13726,71,985,2024-09-01,ICB,,ICB|QYG
-,NHS ENGLAND,C_999,Total,144009,86368,0.599740294009402,13.9274739583333,41.8711913357401,4168,107,304,2024-10-01,Region,,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1194390,718259,0.601360527131004,13.8873658748372,40.7992417061611,30709,396,3367,2024-10-01,Region,,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,650611,408967,0.628589126221352,12.6828286807744,40.7349396532807,17707,121,1675,2024-10-01,Region,,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1125746,656672,0.583321637385343,14.4352730459967,42.8563318112633,38920,1026,5796,2024-10-01,Region,,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1436578,816679,0.56848914573382,15.1456476551155,42.7462088218872,43545,116,2500,2024-10-01,Region,,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,920680,507733,0.551476082895251,15.7467942929384,45.8331496649293,38817,387,3302,2024-10-01,Region,,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1062135,594594,0.559810193619455,15.3341850078461,45.2008887760284,39016,198,2371,2024-10-01,Region,,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,1007222,655228,0.65052987325535,12.0127219249442,39.0583446179356,22032,98,1624,2024-10-01,Region,,Region|Y63
-,NHS ENGLAND,C_999,Total,144009,86368,0.599740294009402,13.9274739583333,41.8711913357401,4168,107,304,2024-10-01,ICB,,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,239964,145399,0.605920054674868,13.4941702603418,42.3668666241225,7495,62,466,2024-10-01,ICB,,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,197057,126091,0.63987069731093,12.2302389705882,40.5156040756914,5674,27,589,2024-10-01,ICB,,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,99661,57275,0.574698226989494,14.8992232215863,42.2771590909091,2954,7,138,2024-10-01,ICB,,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,185530,100735,0.542958012181318,16.0737800607051,47.0520798668885,9023,35,468,2024-10-01,ICB,,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,145199,74710,0.514535224071791,17.4220974808324,47.0982222222222,6854,101,964,2024-10-01,ICB,,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,184307,100105,0.543142691270543,16.1679792979298,45.2595204147764,6512,4,121,2024-10-01,ICB,,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,354730,244198,0.68840526597694,11.0530571454529,36.1461538461539,5174,31,301,2024-10-01,ICB,,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,122961,71915,0.584860240238775,14.4912722390064,42.5584294478528,3924,19,381,2024-10-01,ICB,,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,133024,75868,0.57033317296127,14.9321880650995,44.7765829145729,5165,28,287,2024-10-01,ICB,,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,153249,91822,0.599168673205045,13.6262161451486,43.04,5618,81,915,2024-10-01,ICB,,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,114352,61791,0.540357842451378,16.1540489642185,44.4556555772994,3671,7,276,2024-10-01,ICB,,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,127698,72920,0.571034785196323,15.1977715877437,40.386320845341,2499,6,109,2024-10-01,ICB,,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,245865,142655,0.580216785634393,14.78975,43.0897621509824,8897,108,1035,2024-10-01,ICB,,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,241425,141505,0.586124055089572,14.4392348754448,41.8890683898761,7495,98,1032,2024-10-01,ICB,,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,192790,110644,0.573909435136677,14.916955017301,42.0474030724214,5640,46,389,2024-10-01,ICB,,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,254370,157542,0.619341903526359,13.0415345114031,40.5536572890026,6089,115,832,2024-10-01,ICB,,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,200448,121882,0.608047972541507,13.5836126629423,39.9590725326992,4400,69,452,2024-10-01,ICB,,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,146636,79655,0.543215854224065,16.0351985559567,47.606641074856,7710,168,1095,2024-10-01,ICB,,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,156990,89511,0.57017007452704,15.0067700987306,42.2390916463909,4320,20,256,2024-10-01,ICB,,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,86887,45680,0.52574032939335,16.8214285714286,46.9973260572988,3756,15,168,2024-10-01,ICB,,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,263314,143397,0.544585551850642,15.9268791545935,46.981924592009,13254,681,2935,2024-10-01,ICB,,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,84834,42768,0.504137492043285,17.8281938325991,48.9810265486726,5038,18,606,2024-10-01,ICB,,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,455078,240257,0.527946857461798,16.7009255688392,46.2446822347029,18639,66,814,2024-10-01,ICB,,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,211917,126642,0.597601891306502,13.8963101815312,41.3190649942988,5157,10,146,2024-10-01,ICB,,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,109172,65642,0.601271388268054,14.0277871907828,41.3502308626975,2927,11,152,2024-10-01,ICB,,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,89732,55898,0.622943877323586,13.1404853128991,40.1984688995215,2146,9,133,2024-10-01,ICB,,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,79471,52581,0.66163757848775,10.7717350395183,39.4444210526316,1746,2,38,2024-10-01,ICB,,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,198010,117664,0.594232614514418,13.8931006819093,42.1457102672293,5886,109,659,2024-10-01,ICB,,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,302706,171756,0.567402033656419,15.2741599374837,42.0408633093525,8870,62,817,2024-10-01,ICB,,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,68863,43482,0.631427617152898,12.6160191591272,38.4649900199601,1625,8,210,2024-10-01,ICB,,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,131567,77272,0.587320528704006,14.2589342693044,42.0396881959911,3808,11,298,2024-10-01,ICB,,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,55216,37172,0.673210663575775,10.9726277372263,37.3745230769231,1140,14,118,2024-10-01,ICB,,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,181446,111821,0.616277019058012,13.3016214104317,41.8966125290023,5732,71,655,2024-10-01,ICB,,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,190705,107887,0.565727170236753,15.2390389725421,42.2399469143995,5062,8,75,2024-10-01,ICB,,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,117501,66121,0.56272712572659,15.1632768361582,45.5742122905028,4425,9,99,2024-10-01,ICB,,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,88702,60358,0.680458163288314,11.2435152922958,37.8590825688073,1492,4,57,2024-10-01,ICB,,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,95938,57910,0.603619003940045,13.9779635258359,42.7574086378738,3159,1,185,2024-10-01,ICB,,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,191001,124424,0.651431144339558,12.3678467090565,36.8164658090725,2453,42,231,2024-10-01,ICB,,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,243518,158297,0.650042296668008,11.9216098723882,39.3800471698113,6027,30,588,2024-10-01,ICB,,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,133771,79337,0.593080712561018,14.3249137119548,41.9084098939929,3611,7,107,2024-10-01,ICB,,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,154664,96605,0.624612062276936,13.2058283616338,38.1961873990307,2797,52,347,2024-10-01,ICB,,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,367093,208938,0.569169120631557,14.8969128996692,44.8023705926482,12882,70,1091,2024-10-01,ICB,,ICB|QYG
-,NHS ENGLAND,C_999,Total,143513,86859,0.605234369011867,13.4225524475524,41.9730098831986,4167,93,277,2024-11-01,Region,,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1179894,712627,0.603975441861727,13.5094842066451,40.6854486626402,28082,338,2431,2024-11-01,Region,,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,645962,408644,0.632613063926361,12.1489775505668,40.3169613733906,16432,104,1348,2024-11-01,Region,,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1116230,656186,0.587859132974387,14.1704980131467,42.6850755004097,37080,934,4790,2024-11-01,Region,,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1426731,812668,0.569601417506173,14.9367434201023,42.4978030694947,40644,101,1756,2024-11-01,Region,,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,920676,508764,0.552598308199627,15.599557195572,44.5975800711744,36322,240,2670,2024-11-01,Region,,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1050561,591432,0.562967785783025,15.1335105251967,44.0972039015327,37459,156,2117,2024-11-01,Region,,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,996300,647521,0.649925725183178,11.7438987545738,39.0319270239453,21381,88,1445,2024-11-01,Region,,Region|Y63
-,NHS ENGLAND,C_999,Total,143513,86859,0.605234369011867,13.4225524475524,41.9730098831986,4167,93,277,2024-11-01,ICB,,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,239580,145937,0.609136822773186,13.077627471384,42.1923646723647,7087,37,347,2024-11-01,ICB,,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,195683,124148,0.634434263579361,12.1074493335768,40.6783440399715,5429,24,585,2024-11-01,ICB,,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,97438,55983,0.574549970237484,14.8707843880258,41.3122002635046,2536,4,67,2024-11-01,ICB,,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,185058,101593,0.548979238941305,15.6641547349912,46.1749325337331,9011,18,529,2024-11-01,ICB,,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,143335,73916,0.515687026895036,17.2467336683417,45.5033605812897,5945,71,650,2024-11-01,ICB,,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,183192,100359,0.547835058299489,15.8244002041858,44.0786592178771,6274,0,41,2024-11-01,ICB,,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,351646,242534,0.689710674940139,10.7674224044173,36.2041190289742,5048,33,241,2024-11-01,ICB,,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,124589,72565,0.582435046432671,14.4201837985024,42.6056126482213,3781,6,272,2024-11-01,ICB,,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,133870,75971,0.567498319264959,14.9501438159156,43.7797826086957,4997,13,216,2024-11-01,ICB,,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,150579,89918,0.597148340738084,13.431514084507,42.8775042735043,5260,78,807,2024-11-01,ICB,,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,112620,60961,0.541298170839993,15.949476558944,43.2609680741504,3319,12,173,2024-11-01,ICB,,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,128010,73191,0.571760018748535,15.1186131386861,40.6493919550982,2580,7,105,2024-11-01,ICB,,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,241433,143146,0.592901550326592,14.0727408142999,42.2188393782383,7379,93,747,2024-11-01,ICB,,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,237213,138579,0.58419648164308,14.4536815068493,41.686628959276,6710,94,727,2024-11-01,ICB,,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,197633,113059,0.572065393937247,14.9346372111877,42.1854722730043,5404,36,341,2024-11-01,ICB,,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,249919,154626,0.618704460245119,12.6606091818717,40.4431421188631,5427,83,570,2024-11-01,ICB,,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,202439,123345,0.609294651722247,13.3035024154589,40.4627047146402,4498,68,401,2024-11-01,ICB,,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,145013,79212,0.546240681869901,15.8970149253731,45.7856155890168,6882,95,860,2024-11-01,ICB,,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,156731,89827,0.573128481283218,14.5964727163099,42.212875399361,4122,17,179,2024-11-01,ICB,,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,84961,45061,0.530372759266016,16.5255072463768,45.9862395543176,3749,10,106,2024-11-01,ICB,,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,263762,146306,0.554689454887361,15.4943722943723,45.265886214442,12651,655,2646,2024-11-01,ICB,,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,84215,43207,0.513055868906964,17.430900621118,47.4889411764706,4610,26,526,2024-11-01,ICB,,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,445120,235725,0.52957629403307,16.635632183908,45.0860696517413,17769,45,677,2024-11-01,ICB,,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,207459,123616,0.595857494733899,13.748578576302,41.7903933253874,5537,10,140,2024-11-01,ICB,,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,108034,65239,0.603874706111039,13.5777178796047,41.1160192616372,2871,8,148,2024-11-01,ICB,,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,88525,55270,0.624343405817566,12.843611521418,39.7237237237237,1837,10,102,2024-11-01,ICB,,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,80065,54088,0.675551114719291,10.3967889908257,39.2337386018237,1609,1,34,2024-11-01,ICB,,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,196496,116744,0.594129142577966,13.7343909928352,42.3376424870466,5886,76,522,2024-11-01,ICB,,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,296151,168116,0.567669871113047,15.067857647225,41.8579415730337,8321,66,528,2024-11-01,ICB,,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,69591,43800,0.629391731689443,12.3365636458879,38.9378985507246,1491,6,157,2024-11-01,ICB,,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,129420,75651,0.584538711172925,14.2377128172181,41.9876470588235,3496,10,192,2024-11-01,ICB,,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,54090,36678,0.678092068774265,10.5135970333745,37.0641509433962,1031,4,81,2024-11-01,ICB,,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,181414,113159,0.623761120971921,12.7920925747348,41.8472155688623,5534,59,517,2024-11-01,ICB,,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,188231,107004,0.568471718261073,14.9745201853077,42.1080608365019,4754,4,30,2024-11-01,ICB,,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,115767,65013,0.56158490761616,14.9557810107198,44.4767672833496,4083,7,74,2024-11-01,ICB,,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,88529,61139,0.690609856657141,10.4845307665865,36.5174017094017,1252,4,46,2024-11-01,ICB,,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,95074,57782,0.607758167322296,13.2586967172954,41.9546627565982,2918,3,75,2024-11-01,ICB,,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,189952,123394,0.649606216307278,12.0949615713066,37.1604210526316,2457,28,185,2024-11-01,ICB,,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,241512,157223,0.65099456755772,11.6116341154981,38.7492993630573,5367,21,479,2024-11-01,ICB,,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,133760,78650,0.587993421052632,14.4034985422741,41.6442190669371,3335,5,69,2024-11-01,ICB,,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,152384,96337,0.63219891852163,12.5889916535078,38.3763357546408,2550,40,272,2024-11-01,ICB,,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,365861,209770,0.573359827912787,14.7150369856681,43.8673590880304,12603,74,1093,2024-11-01,ICB,,ICB|QYG
-,NHS ENGLAND,C_999,Total,145417,88005,0.605190589820997,13.7812947921644,42.5292998204668,3883,98,290,2024-12-01,Region,,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1178214,711222,0.603644159719711,13.775909936846,41.2192753776276,24511,267,1950,2024-12-01,Region,,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,646825,407781,0.630434816217679,12.6533168107994,40.7009879253567,14698,88,1281,2024-12-01,Region,,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1104331,646252,0.58519773509935,14.3990774642832,43.2470330693992,33419,1008,4973,2024-12-01,Region,,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1427878,809944,0.567236136420619,15.1492444569976,42.8981174122734,36980,98,1371,2024-12-01,Region,,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,922691,505641,0.548006862535778,15.8005898471971,45.2653642105263,33553,228,2243,2024-12-01,Region,,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1044374,584927,0.560074264583377,15.2962176292787,44.7356019568071,34497,167,2250,2024-12-01,Region,,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,993355,644772,0.649085170961036,12.1546131747728,39.1024356297843,18861,107,1218,2024-12-01,Region,,Region|Y63
-,NHS ENGLAND,C_999,Total,145417,88005,0.605190589820997,13.7812947921644,42.5292998204668,3883,98,290,2024-12-01,ICB,,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,239618,145001,0.605134004957891,13.5320355610055,42.7550625339859,6617,19,275,2024-12-01,ICB,,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,195644,124321,0.635444991924107,12.4256626294541,41.0095399858457,4578,31,445,2024-12-01,ICB,,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,96269,54318,0.564231476383883,15.3119983948636,41.9152823086575,2334,14,88,2024-12-01,ICB,,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,185803,100234,0.539463840734541,16.2078179696616,46.9902718589273,8691,18,731,2024-12-01,ICB,,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,145205,74638,0.514018112323956,17.3570751737208,45.8645962732919,5226,106,499,2024-12-01,ICB,,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,184445,101184,0.548586299438857,15.8209931279096,44.680411046885,5843,0,66,2024-12-01,ICB,,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,350783,241890,0.689571615500181,11.1525845349524,36.3226296566837,4423,28,214,2024-12-01,ICB,,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,123781,71439,0.57714027193188,14.7122913992298,42.9219494584838,3378,7,238,2024-12-01,ICB,,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,132923,74694,0.561934352971269,15.1541585445094,44.5543667679838,4627,19,182,2024-12-01,ICB,,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,151520,90453,0.596970696937698,13.7797729073145,43.3989959839357,4909,60,809,2024-12-01,ICB,,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,113766,62781,0.551843257212172,15.6967840735069,43.2313978494624,2787,10,107,2024-12-01,ICB,,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,128080,71834,0.560852592129919,15.6476106713574,41.5641114982578,2419,1,94,2024-12-01,ICB,,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,238346,142344,0.597215812306479,13.8891271056662,42.35574121243,6124,63,613,2024-12-01,ICB,,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,234756,138108,0.58830445228237,14.3054162487462,42.0659773828756,6169,111,702,2024-12-01,ICB,,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,196619,111285,0.565993113585157,15.1211218409698,43.2533646506166,5094,20,213,2024-12-01,ICB,,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,249556,154477,0.61900735706615,13.0802888086643,40.9295911155982,4686,75,489,2024-12-01,ICB,,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,204883,123876,0.604618245535257,13.7556462821404,41.1197986154814,3910,46,266,2024-12-01,ICB,,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,145266,78983,0.543712912863299,15.8833592534992,46.1729982046679,6136,58,544,2024-12-01,ICB,,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,157835,90056,0.570570532518136,14.7753196930946,42.711875,3904,15,172,2024-12-01,ICB,,ICB|QNC
